x,y,cell_type,cell_class,anatomical_layer,mucosal_pseudospace
2761.41123627451,1556.9362450980389,Enterocyte (mid),Epithelial,Mucosa,0.8111681938171387
3577.7912261146507,727.4591133121019,Goblet (top),Epithelial,Mucosa,0.8191151022911072
2786.3368523255813,1531.9502395348836,Enterocyte (mid),Epithelial,Mucosa,0.8399996757507324
2836.882361739131,1474.266544347826,Enterocyte (top),Epithelial,Mucosa,0.8763801455497742
2662.5806142857145,1649.2827071428571,Endothelial (arterial),Endothelial,Mucosa,0.25787249207496643
3642.356854307117,678.0834253183522,Paneth,Epithelial,Mucosa,0.2979324162006378
2722.7512,1587.921575238095,Enterocyte (bottom),Epithelial,Mucosa,0.6607229113578796
3629.274687368421,677.6743931578948,Stem,Epithelial,GALT,-1.0
3621.059079545454,686.3246925000001,Stem,Epithelial,GALT,-1.0
2826.379392258065,1488.4497683870966,Enterocyte (mid),Epithelial,Mucosa,0.8447141647338867
2833.62383203125,1479.17769140625,Enterocyte (top),Epithelial,Mucosa,0.8731255531311035
2813.4305903846152,1506.5280115384614,Enterocyte (mid),Epithelial,Mucosa,0.8513349890708923
3626.456736,688.6489091,Stem,Epithelial,GALT,-1.0
2818.7838215686274,1491.0743068627453,Enterocyte (mid),Epithelial,Mucosa,0.8439070582389832
2662.0032652777777,1658.5510652777778,Stem,Epithelial,Mucosa,0.330511212348938
3582.9204584070794,739.9001053097345,Enterocyte (mid),Epithelial,Mucosa,0.7917274832725525
2647.403477777778,1660.9768,Goblet (bottom),Epithelial,Mucosa,0.26636549830436707
2730.00161681416,1583.8347407079648,Goblet (top),Epithelial,Mucosa,0.7103727459907532
3588.405436956521,727.1626561956522,Tuft,Epithelial,Mucosa,0.8191391825675964
3551.16231632653,763.7379332653061,Enterocyte (mid),Epithelial,Mucosa,0.8093104958534241
2811.158351764706,1501.421068235294,Enterocyte (mid),Epithelial,Mucosa,0.8448111414909363
2728.3053,1590.2664444444442,Enterocyte (bottom),Epithelial,Mucosa,0.6608015894889832
3581.8947711538467,732.6410377884616,Enterocyte (mid),Epithelial,Mucosa,0.8070383071899414
2766.337732,1545.516,Enterocyte (mid),Epithelial,Mucosa,0.830181896686554
2785.440043478261,1528.6899108695652,Enterocyte (mid),Epithelial,Mucosa,0.8399996757507324
3718.142585714286,594.8632769387756,Macrophage (Lyve1+),Immune,Muscularis Propria,-1.0
3653.160637349397,664.2448786746988,Stem,Epithelial,Mucosa,0.2161141186952591
2818.1857321839084,1497.9200885057471,Enterocyte (mid),Epithelial,Mucosa,0.8439070582389832
3711.436825675676,610.8273987162163,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2778.9463379310346,1534.100944827586,Enterocyte (bottom),Epithelial,Mucosa,0.8220694661140442
3702.26972826087,619.7610388043478,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2801.958476271187,1513.1872406779662,T (Cd8+),Immune,Mucosa,0.8439896702766418
2846.909774528301,1472.5444500000003,Enterocyte (mid),Epithelial,Mucosa,0.8436190485954285
3596.549811864407,716.0133994915254,Telocyte (mid),Fibroblast,GALT,-1.0
3567.820456382979,752.6364110638298,Enterocyte (mid),Epithelial,Mucosa,0.8516424298286438
2736.9169812500004,1578.9241421875,Enterocyte (bottom),Epithelial,Mucosa,0.772071361541748
2784.6323284584973,1539.9136169960475,Enterocyte (mid),Epithelial,Mucosa,0.8344139456748962
3706.991539473685,617.5420902631578,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2767.8622529411764,1550.3465352941175,Enterocyte (mid),Epithelial,Mucosa,0.8353042006492615
3719.511355813953,601.3209002325581,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2721.7906593495936,1604.2022000000002,Goblet (top),Epithelial,Mucosa,0.7779195308685303
2741.810925714285,1577.7861371428571,Goblet (top),Epithelial,Mucosa,0.77254718542099
3594.6417535714286,729.1379553571429,Goblet (top),Epithelial,Mucosa,0.8026814460754395
2752.95856491228,1571.0971789473683,Enterocyte (bottom),Epithelial,Mucosa,0.7528648972511292
2727.855025454546,1588.948891818182,Enterocyte (bottom),Epithelial,Mucosa,0.6828680038452148
3626.58727,699.0130215454548,Goblet (bottom),Epithelial,Mucosa,0.44992485642433167
3664.867282089552,663.0638808208955,Endothelial (venous),Endothelial,Submucosa,-1.0
2765.868145689655,1555.8920431034485,Enterocyte (mid),Epithelial,Mucosa,0.8411595821380615
2826.737586792453,1496.7511207547172,Enterocyte (mid),Epithelial,Mucosa,0.849743664264679
2752.748008163265,1567.6802285714289,Tuft,Epithelial,Mucosa,0.7898762226104736
3638.0541564705886,689.1117748823528,Stem,Epithelial,Mucosa,0.39246654510498047
2724.131425581395,1593.5761569767444,Enterocyte (bottom),Epithelial,Mucosa,0.7041983604431152
2788.679179166667,1530.6177666666665,Tuft,Epithelial,Mucosa,0.8558209538459778
3648.305108108108,673.2195475675675,L,Epithelial,Mucosa,0.313157320022583
3558.4422346153847,760.5846715384614,Enterocyte (mid),Epithelial,Mucosa,0.8359580039978027
2853.2970864077674,1471.8423339805825,Enterocyte (mid),Epithelial,Mucosa,0.8413912653923035
2716.925789473684,1607.172180701754,Enterocyte (bottom),Epithelial,Mucosa,0.7997620701789856
3573.3801493630567,758.8241352866241,Enterocyte (mid),Epithelial,Mucosa,0.8229270577430725
2738.82752,1584.6513911111113,Enterocyte (mid),Epithelial,Mucosa,0.776744544506073
2660.916304081633,1668.6637474489796,Stem,Epithelial,Mucosa,0.23231907188892365
2759.2397725806454,1571.1357645161293,Enterocyte (mid),Epithelial,Mucosa,0.7903044819831848
2751.5132333333327,1576.3630828282828,Goblet (bottom),Epithelial,Mucosa,0.7768998146057129
3594.035575806452,729.2867529032259,Enterocyte (mid),Epithelial,Mucosa,0.8026814460754395
2833.178406179776,1491.134065730337,Enterocyte (mid),Epithelial,Mucosa,0.827153205871582
2825.709889473684,1503.2688777777776,Enterocyte (mid),Epithelial,Mucosa,0.8633968234062195
3721.161580597015,610.2035519402986,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2774.602740804598,1549.767078735632,Enterocyte (mid),Epithelial,Mucosa,0.8389908671379089
3599.216857142857,730.2461325000002,Goblet (bottom),Epithelial,Mucosa,0.7563796043395996
2761.9765717391306,1565.826271195652,Enterocyte (mid),Epithelial,Mucosa,0.8115209937095642
3659.354520863309,671.2502928776977,Stem,Epithelial,Submucosa,-1.0
2728.925330555556,1596.5607944444444,Goblet (bottom),Epithelial,Mucosa,0.6839104294776917
3633.963490298508,699.8244379850746,Stem,Epithelial,Mucosa,0.3491798937320709
3711.14216097561,626.4031368292683,SMC (Npy2r+),Smooth Muscle,Muscularis Propria,-1.0
2658.4644698113207,1670.5657962264152,Stem,Epithelial,Mucosa,0.23231907188892365
2780.84625,1549.717379464286,Enterocyte (mid),Epithelial,Mucosa,0.8341009020805359
2843.235242857143,1480.198847619048,Enterocyte (mid),Epithelial,Mucosa,0.8265852332115173
3707.278941237113,628.2425758762888,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2843.2942923809524,1486.3167638095238,Enterocyte (mid),Epithelial,Mucosa,0.8300551772117615
3584.47784,740.9651991999999,Enterocyte (bottom),Epithelial,Mucosa,0.7843099236488342
3634.19815,691.2143638461538,Stem,Epithelial,Mucosa,0.39022183418273926
3700.993747391304,637.7461669565218,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2775.896214314116,1558.616088667992,Enterocyte (mid),Epithelial,Mucosa,0.8562554717063904
2670.132533471074,1663.1554016528924,Stem,Epithelial,Mucosa,0.3705458641052246
3728.049439520958,612.0314975449103,Mesothelium,Fibroblast,Muscularis Propria,-1.0
2796.478372955975,1537.7872735849055,Enterocyte (top),Epithelial,Mucosa,0.8297393918037415
3587.756930943396,746.2389563018868,Enterocyte (mid),Epithelial,Mucosa,0.8152480125427246
2768.781489444444,1573.2083299999997,Enterocyte (mid),Epithelial,Mucosa,0.8118302822113037
3589.537908547009,742.1598966666669,Enterocyte (mid),Epithelial,Mucosa,0.7895724177360535
2808.8398285714284,1526.3478828571428,Goblet (top),Epithelial,Mucosa,0.8447885513305664
2842.582523497268,1502.0861147540984,Enterocyte (top),Epithelial,Mucosa,0.844646692276001
3632.590208695652,707.0908032608696,Stem,Epithelial,Mucosa,0.4496903419494629
2732.291993243243,1601.3864864864863,Enterocyte (bottom),Epithelial,Mucosa,0.7065024375915527
3613.066972727273,721.5799015151515,Enterocyte (mid),Epithelial,Mucosa,0.6734982132911682
2733.468470967742,1596.7395161290326,Enterocyte (mid),Epithelial,Mucosa,0.7185952663421631
2814.573727083333,1517.2354552083334,Enterocyte (mid),Epithelial,Mucosa,0.8516247868537903
2822.952010769231,1513.1964292307694,Enterocyte (bottom),Epithelial,Mucosa,0.8352918028831482
2788.95733968254,1545.3174608465608,Enterocyte (mid),Epithelial,Mucosa,0.847088634967804
3593.7290000000007,738.822898,Enterocyte (bottom),Epithelial,Mucosa,0.731137752532959
2826.9951891719743,1508.394482165605,Goblet (top),Epithelial,Mucosa,0.8334589004516602
3643.523046491228,689.9014650000001,Stem,Epithelial,Mucosa,0.27339544892311096
2822.8651827814565,1521.7244271523175,Enterocyte (mid),Epithelial,Mucosa,0.8575672507286072
2816.364821645021,1525.2393619047616,Enterocyte (mid),Epithelial,Mucosa,0.8532958626747131
3597.410858974359,736.8091084615385,Goblet (top),Epithelial,Mucosa,0.7379972338676453
2669.493646218487,1670.1370689075632,Stem,Epithelial,Mucosa,0.3469657897949219
2821.9948673076924,1514.024773076923,Enterocyte (mid),Epithelial,Mucosa,0.8303043246269226
2762.619049438202,1580.8922127340825,Enterocyte (mid),Epithelial,Mucosa,0.7825153470039368
3720.533381395349,623.582748372093,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3624.1313300000006,722.4495858333333,Stem,Epithelial,Mucosa,0.4924410581588745
2725.409956338028,1611.7583816901408,Enterocyte (mid),Epithelial,Mucosa,0.7987914085388184
2732.5575528571426,1609.8652114285712,Enterocyte (bottom),Epithelial,Mucosa,0.7585236430168152
3659.262109722223,671.4307205555558,Paneth,Epithelial,Mucosa,0.22583214938640594
2844.1229975,1489.3950675,Enterocyte (mid),Epithelial,Mucosa,0.8300550580024719
3618.291363461539,726.0161261538462,Enterocyte (bottom),Epithelial,Mucosa,0.6169915199279785
2675.968189041096,1658.7056159817353,Stem,Epithelial,Mucosa,0.3977995812892914
2674.9822352941173,1669.3855035294114,Goblet (bottom),Epithelial,Mucosa,0.38848602771759033
3684.871470535714,659.9406557142856,ICC (deep muscular plexus),Interstitial,Submucosa,-1.0
3564.457799,769.8104596000001,Enterocyte (mid),Epithelial,Mucosa,0.8617141246795654
2736.3532012987007,1596.7358000000002,Enterocyte (bottom),Epithelial,Mucosa,0.7276962399482727
2701.4807225806453,1634.286883870968,cDC1,Immune,Mucosa,0.5577031970024109
3637.088828994083,695.4953761538461,Stem,Epithelial,Mucosa,0.40234240889549255
2775.3338828358205,1569.5403835820894,Enterocyte (mid),Epithelial,Mucosa,0.8211230635643005
2829.559795189004,1518.4425051546398,Enterocyte (mid),Epithelial,Mucosa,0.8524367809295654
2671.4731333333334,1668.961939583333,Goblet (bottom),Epithelial,Mucosa,0.41700413823127747
3594.920944329897,752.1135347422683,Enterocyte (mid),Epithelial,Mucosa,0.7124331593513489
3725.092636065574,621.1547834426229,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3612.075692592593,731.3141044444445,Enterocyte (bottom),Epithelial,Mucosa,0.6079874038696289
2692.468616216216,1647.6747351351353,SMC (lamina propria),Smooth Muscle,Mucosa,0.4378550946712494
2682.29475508982,1669.525156886228,Stem,Epithelial,Mucosa,0.4220171868801117
2859.2967442307686,1481.0542961538465,Enterocyte (top),Epithelial,Mucosa,0.8443694710731506
2687.0157941520465,1658.3157812865495,Goblet (bottom),Epithelial,Mucosa,0.40247106552124023
3593.286065909092,748.3315392045456,Enterocyte (bottom),Epithelial,Mucosa,0.7124331593513489
3586.536992079208,750.3852641089109,Enterocyte (mid),Epithelial,Mucosa,0.7685144543647766
2794.6049786069657,1551.2193726368162,Enterocyte (mid),Epithelial,Mucosa,0.8456929326057434
2804.4044897959184,1541.9000673469388,Enterocyte (mid),Epithelial,Mucosa,0.8183050155639648
2683.357109803921,1663.9933666666666,Stem,Epithelial,Mucosa,0.4220171272754669
2851.6147211382117,1483.1648406504066,Enterocyte (mid),Epithelial,Mucosa,0.8443694114685059
3648.829977500001,693.2545552500001,Stem,Epithelial,Mucosa,0.2291269749403
2839.0391333333337,1500.1392750000002,Enterocyte (mid),Epithelial,Mucosa,0.8392936587333679
3578.552436111111,761.7908986111111,Enterocyte (mid),Epithelial,Mucosa,0.8266661763191223
3677.743168965517,669.4283698850575,Endothelial (lymphatic),Endothelial,Submucosa,-1.0
2727.020269827586,1620.8639793103448,Enterocyte (mid),Epithelial,Mucosa,0.7310492396354675
2707.2773393700795,1639.2020385826772,B (cycling),Immune,Mucosa,0.4970764219760895
2757.725404761905,1579.0555238095235,Enterocyte (bottom),Epithelial,Mucosa,0.801006019115448
2752.907771428572,1587.1145028571427,Enterocyte (bottom),Epithelial,Mucosa,0.7296525835990906
3671.335717910448,676.6837871641792,Macrophage (Mrc1+),Immune,Submucosa,-1.0
3639.240805555555,710.4449322222222,Stem,Epithelial,Mucosa,0.3938463628292084
2780.0375327272723,1565.8510718181824,Enterocyte (mid),Epithelial,Mucosa,0.8555310368537903
3676.765106666667,660.4464408000001,Endothelial (lymphatic),Endothelial,Submucosa,-1.0
2850.4275825503355,1494.4130865771813,Enterocyte (mid),Epithelial,Mucosa,0.8568554520606995
2833.2795378109454,1512.795671641791,Enterocyte (mid),Epithelial,Mucosa,0.8665367960929871
2703.3978104166667,1650.1711729166666,Stem,Epithelial,Mucosa,0.4459144175052643
2741.660752325581,1603.8029593023257,Enterocyte (mid),Epithelial,Mucosa,0.7990679144859314
2787.360796484375,1556.4102507812495,Enterocyte (mid),Epithelial,Mucosa,0.8508901000022888
3668.2380350515455,675.4191370103093,Stem,Epithelial,Submucosa,-1.0
2800.6020478787877,1547.035152121212,Enterocyte (mid),Epithelial,Mucosa,0.827728807926178
2806.905882926829,1533.5403048780488,Enterocyte (mid),Epithelial,Mucosa,0.8138636946678162
2759.098863432836,1585.3800343283583,Enterocyte (Scnn1g+),Epithelial,Mucosa,0.7679800987243652
3603.674427272728,744.8822738181818,Enterocyte (mid),Epithelial,Mucosa,0.7636080384254456
2836.7425714285714,1507.8858560846556,Enterocyte (mid),Epithelial,Mucosa,0.8684703707695007
3644.91331452514,699.1230483240223,Stem,Epithelial,Mucosa,0.444742351770401
2698.3234071856286,1653.9608035928138,Stem,Epithelial,Mucosa,0.4378550946712494
3719.2878803030303,632.9687746969697,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2740.0827035087723,1597.6858368421051,Enterocyte (mid),Epithelial,Mucosa,0.7654907703399658
3644.335096296296,702.1296207407407,Stem,Epithelial,Mucosa,0.444742351770401
3604.65843253012,750.9408689156627,Goblet (bottom),Epithelial,Mucosa,0.726302444934845
2849.1441460732985,1500.4504801047117,Enterocyte (top),Epithelial,Mucosa,0.8692682385444641
3572.0432561855664,764.8020462371134,Enterocyte (mid),Epithelial,Mucosa,0.8266661763191223
2766.066549,1574.53687,Enterocyte (mid),Epithelial,Mucosa,0.8118302822113037
3639.038082222223,703.6696178888889,Goblet (bottom),Epithelial,Mucosa,0.46161380410194397
3707.329392105263,648.335388245614,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3545.921237704918,801.8316467213114,Enterocyte (mid),Epithelial,Mucosa,0.8229885101318359
2735.680452727273,1606.1838272727273,Enterocyte (bottom),Epithelial,Mucosa,0.7502489686012268
3538.797598245613,807.6389149122807,Enterocyte (Scnn1g+),Epithelial,Mucosa,0.8555641770362854
2719.0410131147546,1634.7501950819671,Enterocyte (bottom),Epithelial,Mucosa,0.6740581393241882
2859.589426190476,1485.9863291666666,Enterocyte (mid),Epithelial,Mucosa,0.8439592719078064
2839.24078740458,1517.281364885496,Enterocyte (mid),Epithelial,Mucosa,0.8516831994056702
2824.309182978723,1528.762830319149,Enterocyte (mid),Epithelial,Mucosa,0.864149808883667
2740.4998622857142,1611.2254445714286,Goblet (top),Epithelial,Mucosa,0.781548261642456
2742.803045744681,1604.5024223404257,Enterocyte (mid),Epithelial,Mucosa,0.7990679144859314
2764.1007223404254,1583.234341489362,Enterocyte (mid),Epithelial,Mucosa,0.8098492622375488
2691.9182974842765,1664.3451691823898,Stem,Epithelial,Mucosa,0.35246554017066956
3726.797342553192,618.5807444680851,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3559.0842695652177,789.8400836956522,Enterocyte (mid),Epithelial,Mucosa,0.7766814231872559
2747.551898113208,1598.9184113207546,Enterocyte (mid),Epithelial,Mucosa,0.7880255579948425
3643.990027430557,709.4615770833333,Stem,Epithelial,Mucosa,0.40576979517936707
3666.295930054645,682.2123781147542,Paneth,Epithelial,Mucosa,0.199468195438385
3725.032610569106,633.5753553658537,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3650.620190196078,700.2636817647059,Stem,Epithelial,Mucosa,0.34304511547088623
3726.846447651008,627.9175127516779,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2735.8417207792213,1624.4636831168832,Enterocyte (bottom),Epithelial,Mucosa,0.7008642554283142
2815.2420578947363,1530.8977877192983,Enterocyte (mid),Epithelial,Mucosa,0.8447885513305664
3626.687653548387,725.8687937419355,Stem,Epithelial,Mucosa,0.4924410581588745
3543.2160827586204,808.011093448276,Enterocyte (top),Epithelial,Mucosa,0.8555641770362854
3515.33868,840.5882265,Enterocyte (mid),Epithelial,Mucosa,0.8439266085624695
2768.515954761905,1581.048363095238,Enterocyte (mid),Epithelial,Mucosa,0.7820855975151062
2830.959701086957,1525.8580244565214,Enterocyte (mid),Epithelial,Mucosa,0.8480021953582764
3550.585883333334,799.399760952381,Enterocyte (mid),Epithelial,Mucosa,0.7985038161277771
2745.7094952380958,1610.1546523809525,Enterocyte (mid),Epithelial,Mucosa,0.7815482020378113
3632.551015584415,725.4963177922078,Goblet (bottom),Epithelial,Mucosa,0.36139115691185
3575.81203076923,775.9890495384616,Enterocyte (mid),Epithelial,Mucosa,0.8220579624176025
3610.454323404255,740.4013657446809,Enterocyte (bottom),Epithelial,Mucosa,0.7050589919090271
3664.3302101851855,693.4390713888889,Goblet (bottom),Epithelial,Mucosa,0.34638234972953796
2773.280314444444,1579.592746666667,Enterocyte (bottom),Epithelial,Mucosa,0.7615744471549988
3567.197734615385,785.7589880769231,Enterocyte (bottom),Epithelial,Mucosa,0.7583685517311096
3519.911713131313,838.3269578787878,Enterocyte (mid),Epithelial,Mucosa,0.8439266085624695
3560.1328476744184,794.7900695930231,Enterocyte (mid),Epithelial,Mucosa,0.7945072054862976
2737.5604040650405,1619.7008731707317,Enterocyte (bottom),Epithelial,Mucosa,0.70536208152771
3537.9659999999994,816.2817946666667,Enterocyte (mid),Epithelial,Mucosa,0.8433323502540588
2752.60579122807,1598.6852561403507,Enterocyte (bottom),Epithelial,Mucosa,0.7502302527427673
3672.337355000001,687.7376678333333,Stem,Epithelial,Mucosa,0.15254180133342743
2705.436381034483,1650.3434655172414,Stem,Epithelial,Mucosa,0.4970764219760895
3622.771391919192,738.68306010101,Enterocyte (bottom),Epithelial,Mucosa,0.6756111979484558
3549.679510714286,803.8751271428572,Enterocyte (bottom),Epithelial,Mucosa,0.8229885101318359
3611.533729268293,747.757354390244,Enterocyte (bottom),Epithelial,Mucosa,0.7418268322944641
3571.655162105263,782.9207725263157,Enterocyte (mid),Epithelial,Mucosa,0.8035958409309387
3651.8002392441854,706.9712988953487,Stem,Epithelial,Mucosa,0.3739415109157562
2865.459641935484,1486.9633043010754,Enterocyte (mid),Epithelial,Mucosa,0.8439591526985168
2778.8896180827883,1575.436808061002,Enterocyte (mid),Epithelial,Mucosa,0.8074101805686951
2688.3296814814817,1669.641008641975,Goblet (bottom),Epithelial,Mucosa,0.3819323778152466
3723.610893548387,637.9751870967741,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3616.5568550561793,742.2884978651687,Goblet (bottom),Epithelial,Mucosa,0.6935316920280457
3507.895233333333,852.6932369105692,Enterocyte (mid),Epithelial,Mucosa,0.8568758964538574
2719.3084416666666,1638.6723062500002,Stem,Epithelial,Mucosa,0.6196613907814026
2844.6010652173923,1510.0508920948616,Enterocyte (top),Epithelial,Mucosa,0.8666245341300964
2710.79912027027,1643.942172972973,B (cycling),Immune,Mucosa,0.4970764219760895
3567.89152546419,798.1393866578252,Enterocyte (bottom),Epithelial,Mucosa,0.7572925686836243
3579.996080249999,777.9780145749999,Enterocyte (mid),Epithelial,Mucosa,0.8015432357788086
3554.1694563829783,804.8276774468086,Enterocyte (mid),Epithelial,Mucosa,0.8237190246582031
2720.983434196891,1627.3534575129538,Enterocyte (bottom),Epithelial,Mucosa,0.6704356074333191
2713.05216509434,1655.1173594339623,Goblet (bottom),Epithelial,Mucosa,0.51542729139328
3732.561197979797,629.1668375757575,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3618.6647961538456,738.4271426923077,Enterocyte (mid),Epithelial,Mucosa,0.6756111979484558
3535.099127027026,822.6278920720721,Enterocyte (mid),Epithelial,Mucosa,0.8471040725708008
2751.7587466019418,1607.636454368932,Goblet (bottom),Epithelial,Mucosa,0.7885796427726746
2693.303998319327,1670.9648495798317,Stem,Epithelial,Mucosa,0.36760950088500977
2852.645512589928,1504.8391848920862,Enterocyte (mid),Epithelial,Mucosa,0.866080105304718
3534.034006122449,822.3727353061225,Enterocyte (mid),Epithelial,Mucosa,0.8471040725708008
3722.960025,637.7213833333334,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2730.1554452631576,1629.8356326315788,Enterocyte (bottom),Epithelial,Mucosa,0.6403844952583313
3604.487702531646,761.5793052531645,Goblet (top),Epithelial,Mucosa,0.7052721977233887
3559.456482491583,802.5556610774411,Enterocyte (mid),Epithelial,Mucosa,0.8206245303153992
3593.4193485074625,772.9155211940298,Enterocyte (bottom),Epithelial,Mucosa,0.7513567805290222
3538.535275471698,820.5373437735849,Enterocyte (mid),Epithelial,Mucosa,0.8367988467216492
3610.6863789473687,755.8755175438596,Enterocyte (bottom),Epithelial,Mucosa,0.767016589641571
2847.0752673913044,1513.3858684782606,Enterocyte (mid),Epithelial,Mucosa,0.8666245341300964
3527.046046938775,834.4079352040818,Enterocyte (mid),Epithelial,Mucosa,0.8408671021461487
3638.68636980198,726.0482624257425,Stem,Epithelial,Mucosa,0.3702676296234131
3731.1429653846153,623.7294315384615,SMC (muscularis mucosae),Smooth Muscle,Muscularis Propria,-1.0
3575.1934219512195,781.6786887804878,Enterocyte (mid),Epithelial,Mucosa,0.8590324521064758
2745.9410981481483,1610.2909870370368,Enterocyte (mid),Epithelial,Mucosa,0.7815482020378113
2835.447965217392,1522.6624565217392,Enterocyte (mid),Epithelial,Mucosa,0.851832389831543
3544.167601639345,814.2976755737707,Enterocyte (mid),Epithelial,Mucosa,0.8526460528373718
2738.796839534884,1629.730539534884,Enterocyte (bottom),Epithelial,Mucosa,0.7120291590690613
2720.7775168032786,1645.2659938524594,Stem,Epithelial,Mucosa,0.5867273211479187
3695.619985276074,665.2945821472392,FB3 (muscularis externa),Fibroblast,Submucosa,-1.0
3577.781900735294,787.1357130147059,Enterocyte (bottom),Epithelial,Mucosa,0.7707350254058838
2837.051585833333,1524.031049166667,Enterocyte (mid),Epithelial,Mucosa,0.851832389831543
3569.7038317708334,792.1370917708333,Enterocyte (bottom),Epithelial,Mucosa,0.7244210243225098
3552.487481578947,809.0222815789473,Enterocyte (bottom),Epithelial,Mucosa,0.8113568425178528
2712.739810476191,1649.0541838095237,Stem,Epithelial,Mucosa,0.5346452593803406
2765.189965094339,1597.0231198113206,Enterocyte (mid),Epithelial,Mucosa,0.8513790965080261
2872.532817777778,1493.069728888889,Enterocyte (mid),Epithelial,Mucosa,0.862858235836029
2707.2299242990657,1654.5320299065422,Goblet (bottom),Epithelial,Mucosa,0.5036905407905579
2856.875831034483,1498.613231034483,Goblet (top),Epithelial,Mucosa,0.8692682385444641
3646.6584075,716.79039125,SMC (Tgfb3_hi),Smooth Muscle,Mucosa,0.39426520466804504
3629.8744573099416,740.4816476023392,Stem,Epithelial,Mucosa,0.5107036232948303
3618.8663860465113,751.5190240697674,Goblet (bottom),Epithelial,Mucosa,0.7131655216217041
2855.9473000000003,1507.9290253731342,Enterocyte (mid),Epithelial,Mucosa,0.866080105304718
3558.569302040817,805.568780612245,Enterocyte (mid),Epithelial,Mucosa,0.7993872761726379
3627.7198945,745.8721275500002,Goblet (bottom),Epithelial,Mucosa,0.5476865172386169
2745.496676136363,1620.9493210227272,Enterocyte (bottom),Epithelial,Mucosa,0.7221906781196594
2700.14574945055,1667.6493494505496,Stem,Epithelial,Mucosa,0.3935747444629669
3593.4760215686274,766.7397295098039,Goblet (top),Epithelial,Mucosa,0.7267301678657532
2695.406525274725,1665.1461593406596,Stem,Epithelial,Mucosa,0.37519869208335876
2834.2726259259257,1530.0087555555558,Enterocyte (mid),Epithelial,Mucosa,0.8534460067749023
2701.678302702703,1660.455868918919,Enterocyte (bottom),Epithelial,Mucosa,0.47429922223091125
3682.688280898876,684.5886864044944,SMC (muscularis mucosae),Smooth Muscle,Submucosa,-1.0
3524.775111811023,840.1304492125983,Enterocyte (mid),Epithelial,Mucosa,0.840599775314331
3664.900409271524,708.2973229470198,Stem,Epithelial,Mucosa,0.23608048260211945
3512.589458695652,850.4077486956521,Enterocyte (mid),Epithelial,Mucosa,0.8628588318824768
3637.952440298506,724.9469200000001,Stem,Epithelial,Mucosa,0.3702676296234131
2851.4260214285714,1509.3467214285713,Enterocyte (mid),Epithelial,Mucosa,0.866080105304718
3576.960418518518,788.1652788888889,Enterocyte (bottom),Epithelial,Mucosa,0.7707350254058838
3533.612432307692,837.2693636923076,Enterocyte (mid),Epithelial,Mucosa,0.8277679085731506
3675.025822641509,687.1514616981133,Stem,Epithelial,Submucosa,-1.0
2757.606953225806,1607.8146677419354,Enterocyte (mid),Epithelial,Mucosa,0.7971658706665039
2869.486725,1499.6157070000004,Enterocyte (top),Epithelial,Mucosa,0.862858235836029
3720.0181333333335,655.0991466666667,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2725.5059333333334,1634.6191285714283,Enterocyte (mid),Epithelial,Mucosa,0.7343899607658386
2786.923850384615,1585.9206284615384,Enterocyte (mid),Epithelial,Mucosa,0.8178939819335938
2780.112645762712,1589.9653822033902,Enterocyte (mid),Epithelial,Mucosa,0.8663263916969299
2761.477630337079,1602.653388764045,Enterocyte (mid),Epithelial,Mucosa,0.8199973106384277
3532.117426315789,842.4641831578947,Enterocyte (mid),Epithelial,Mucosa,0.818499743938446
2750.560912121212,1616.6145383838384,Enterocyte (bottom),Epithelial,Mucosa,0.7665993571281433
2735.388346551724,1630.4612663793105,Enterocyte (bottom),Epithelial,Mucosa,0.7120291590690613
2768.992474590164,1600.7242024590166,Enterocyte (mid),Epithelial,Mucosa,0.8513790965080261
3673.825371428571,695.2894577777777,Paneth,Epithelial,Mucosa,0.15180310606956482
2705.7262775280897,1664.9442838951306,Stem,Epithelial,Mucosa,0.45352378487586975
2776.912703164557,1595.4024373417722,Enterocyte (mid),Epithelial,Mucosa,0.8663265109062195
3537.942716901409,831.9840736619718,Enterocyte (mid),Epithelial,Mucosa,0.8449161648750305
2786.302366666667,1582.213882051282,Enterocyte (mid),Epithelial,Mucosa,0.8178939819335938
3646.866888636364,723.150018409091,Enterocyte (bottom),Epithelial,Mucosa,0.4767970144748688
